target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
2.9809382523856005,1,D,A,-0.85986966220662,C,0.6797554362047966,23.3333,191.25827657376217,14.270030487761098,52.9487,0.6901084687137319,0.42226688527506095,A,-1.7054395004297962,0.6293376369867474,B,0.5588495185126557,0.10875455569475889,0.4946380996072356,0.7848478332429563
3.4327024229270044,1,D,C,-0.8912034444510937,C,-0.2248003757775181,25.8974,214.6006134143083,18.445546961121746,51.0256,1.6688483402569283,1.3048518989090045,B,-1.2221206658856083,0.6359660236630589,C,0.6736262591574186,0.8520522601902485,0.7671643356322423,0.8271260871377372
3.440728893802704,0,B,C,0.16841761395335197,A,3.376263773182122,29.4872,15.384165426421957,12.327905164586436,51.0256,0.40202582593520686,0.5827444973762048,C,1.1172917349750666,0.9018205320462584,C,0.20425857807514108,0.009059938602149487,0.9046453480937267,0.031980992436539755
3.370095038571123,0,B,B,0.1356710121035576,A,0.23768224984194453,32.8205,637.4680503041752,16.39082001223801,51.0256,0.12643101894512782,0.06848986461063708,A,-0.0918110004003494,0.8195791952311993,A,0.12486368685864517,0.9697635287884623,0.5044788356664716,0.025550351404608027
2.748525492664407,0,D,A,-0.5614205403253436,C,3.412257934490516,35.3846,26.263776882013303,14.290760363577052,51.4103,0.6252541519734852,0.7696834337346803,D,-1.065875311648148,0.4989343623165041,A,0.17713218684875887,0.8046466922387481,0.6112884340156283,0.2432895734776021
3.8045790404585373,1,B,D,0.21940002124756575,A,3.0760053270570724,40.2564,2919.573087347899,20.17596718809782,51.4103,0.8512355669529371,0.1482283891171643,B,0.17327975066064222,0.7284973000641912,C,0.46986805839584744,0.5010397187434137,0.522932940985675,0.09810486134061125
3.878406942785703,0,A,B,-0.4706201278604567,D,2.0120553987674086,44.1026,448.26084768420543,17.028411266875437,52.9487,0.5435713004471976,0.8681616145231839,C,-1.2115050725448189,0.7809558296576142,C,0.37754838385294665,0.9341791390907019,0.9325648017145496,0.3157984207901424
3.9569588446307096,1,B,D,-0.24998392444103956,A,3.574654769126459,46.6667,888.8642928278296,16.26067032794191,54.1026,0.6800119356551828,0.7025655894685972,D,0.03863082958054975,0.27174365147948265,C,0.13262342813008784,0.4678522227331996,0.5093633580416955,0.30202668360849305
4.387607084457908,0,C,B,0.9427370219491422,B,1.5692436875749778,50,317.3867054852754,15.692331062072784,55.2564,0.6306535926124516,1.2413386500071826,B,2.257889209287289,0.7145809447392821,C,1.2212309564956996,0.5109767958056182,0.9449637560910997,0.9076889272163037
3.8814167454637367,1,C,B,-0.01833117287606001,B,1.7464950504082126,53.0769,43.926870993196104,13.819551387296242,55.641,0.9193793696335929,0.5739654112962593,A,-0.9288416925936358,0.5712894923053682,B,0.4446021246185683,0.8322217967361212,0.5480794909405118,-0.07688123734911842
4.612307439923127,1,C,A,0.7605875101871789,B,2.6588924027777034,56.6667,3.0822306810109326,11.62134776952745,56.0256,1.577375686599351,0.8139065203125233,D,1.1502349407411234,0.891496705589816,B,0.9691553687832524,0.1606495976448059,0.1348943870970286,0.5512524952335124
4.406904774522852,1,B,B,0.6552286930382252,B,1.4591806607681084,59.2308,280.3040610060872,15.37480845086193,57.9487,1.1105285954711122,1.4335087011273047,B,1.2667455417836984,0.028169161174446344,B,0.7061609792353696,0.5213615249376744,0.19627109629402562,0.4725552395832614
4.136387485363524,1,B,A,-0.5100468476302922,A,3.014869064670088,61.2821,13.557944680923695,13.146748650034231,62.1795,0.7242997791117097,0.1281883656611294,C,-1.6629025757827356,0.6789978987071663,B,0.9945277503056094,0.433566746301949,0.4523048485942481,0.25906410467508606
3.930476752402051,0,B,D,-0.08433146867901087,A,4.154075431009682,61.5385,13.166145597070868,13.884006261799582,66.4103,0.6428627416780353,0.4593868918046922,C,0.6724206527463897,0.692498974269256,A,2.1938190116271428,0.3318180844653398,0.4836886577322966,-0.0041600218087200205
3.0545456718047364,0,D,C,0.6614362583495677,C,3.697614038061336,61.7949,189.1174546665443,13.993419225719247,69.1026,0.16629176433200832,0.734660082924719,C,0.1092519363226796,0.5710401288233697,C,0.09066309792283374,0.4480237509123981,0.9122192538501606,0.4582161137545809
4.300782311100553,0,C,D,0.8490673401392996,B,-0.020401739864287283,57.4359,814.5238028082352,17.13816079892789,55.2564,0.5693907542409717,0.12276702853650812,B,1.578205725063233,0.8337022461928427,A,0.3435471006823469,0.04116736026480794,0.738587200553629,0.6703675875301676
4.070484180640532,0,B,D,0.6903300955891609,A,3.2982742624102395,54.8718,3936.8895225385954,19.371472108618157,49.8718,0.33569987986728417,0.34215909548195955,C,1.5234123981126415,0.29480860754847527,C,0.28592560774609554,0.24336405075155199,1.027957025238494,0.5159090392174188
4.5062339159857645,1,A,D,0.6022205012850463,C,3.0041754772486353,52.5641,973.4855924946999,17.13074396684717,46.0256,1.698102053985492,0.35836793748180795,C,1.3307604323447213,0.19058647914789617,D,1.0776305004380353,0.10316965589299798,1.246958076041641,0.4014044345767509
2.817918362367618,0,D,D,0.45070295548066497,C,2.8858939116616225,48.2051,3.258461783145454,11.589045289234486,38.3333,0.3163537996252007,0.1882493186074461,C,1.5234175056568193,0.1690955189988017,C,0.8088527543554452,0.36313094780780375,0.5974275105918706,0.2808420521883051
3.7879529771835063,1,B,B,-0.20102947857230902,A,4.731103511921316,49.4872,14.091225346434827,13.03310552364712,42.1795,0.7663252409092571,0.4427678110119358,C,-0.40119003729764974,0.01633870927616954,B,0.46881027913788476,0.6577420325484127,1.63631983549116,-0.055539766129089174
4.163823848408352,1,B,D,0.009667161386460066,A,2.0289719835167297,51.0256,188.37264376023904,15.833336415405373,44.1026,1.3098827305124772,0.058859450995705664,B,-0.43259528674533665,0.11466371105052531,D,0.5704199175957932,0.4250396571587771,0.5131538185777502,0.15177537993501145
3.635184235186828,0,B,B,-0.20273202238604426,A,4.189415077104416,45.3846,206.74563889217356,16.56620296295934,36.4103,0.43052694670061614,0.49814780525302493,D,-0.8330357302513122,0.06390092498622835,C,0.006479878192955911,0.07219259534031153,0.6468268448760237,-0.00414307561872454
3.906566501446081,1,B,C,0.21334302658215165,A,2.883849478186546,42.8205,6.545607413062494,12.242021376613312,32.5641,0.9285343104958917,0.21439361630015666,B,0.0824198604808783,0.8054444908630103,C,0.13460105844859935,0.6871411914471537,1.5590107124524606,0.1542988494598568
3.962971976662625,1,C,C,0.21480025444179773,B,2.8882612621088195,38.7179,16436.487690847644,20.29688274946051,31.4103,1.5440387375484603,0.7693185246280341,C,0.7971919754181729,0.1328288360964507,C,0.19920161854374438,0.8527860280591995,0.6279414839386434,-0.04711136648321805
3.80240040524098,0,B,D,0.6107443259097636,A,3.492349650483469,35.1282,3220.73147183242,17.661784415247002,30.2564,0.575213203566526,0.49313330829174673,C,1.272640520149125,0.09022940928116441,C,0.6217462900824943,0.8672175528481603,0.5764365847977213,0.35815249688929407
3.55218779699726,0,C,D,-0.5390108269639313,B,3.381496205680516,32.5641,18739.106622249743,18.510140990799453,32.1795,0.21128025326777425,1.5068663027896423,C,0.013551815343618712,0.8926941503304988,C,0.12192530693804547,0.08908185944892466,0.2686396204178878,0.25129228108003193
2.435573726743682,0,D,C,-0.2960615176707506,C,0.3134654213033694,30,51.639697209004986,13.430272675169409,36.7949,0.19729063294823695,0.2360542172376473,C,-0.4671481615217818,0.7338453179690987,B,0.46187171686661876,0.013038113247603178,0.1460718678025025,0.13577513275872852
3.3481935071674505,0,C,A,0.36608324525877833,B,4.5101290314078595,33.5897,44.67378220372056,13.979144566802098,41.4103,0.2451750575305754,1.283844921288939,C,0.7422325660185007,0.5013890918344259,C,0.14208605555626327,0.4232560701202601,0.28713068347096,-0.09241825729987649
4.5425084115849526,1,B,A,0.8806777680292726,A,4.211956574501656,36.6667,61.611779554026775,13.324313075330775,45.641,1.556583455939009,1.075621418976451,C,1.7917963749380592,0.27660840190947056,C,0.10651946532827382,0.973258450627327,0.7062758086511021,0.8480518956351475
4.07619813514836,0,B,C,0.8750649886205792,A,3.780646468711142,38.2051,4.073691331892023,12.601633569507136,49.1026,0.6858451732504515,1.6997526063716883,C,2.2098750512815384,0.10789611446671188,B,0.505485483492708,0.49906808766536415,0.42099087472287844,0.6403972663139594
2.3596146515932492,0,D,B,-0.09426916297525167,A,4.857822684163452,29.7436,16.630570012455387,14.783806958156696,36.0256,0.3646934103228843,0.8636878006349082,D,-0.0726125691777236,0.8470262824557722,C,0.19749070399218238,0.994652604451403,1.0148714279499564,-0.07161339290840185
3.4305887946433646,0,C,A,0.12502313870936632,B,2.499897971713575,29.7436,550.7909416810816,14.033948645860017,32.1795,0.15243380687989638,1.6513118865830791,C,-0.4252449508372952,0.7107917184475809,C,0.2286033834057094,0.494881821796298,0.19348578271616637,0.15993718372542626
2.955822943157148,1,D,D,0.7439793543890119,C,1.785874023275983,30,4.669036559822771,12.038812059321423,29.1026,0.8423776185471314,1.1538887067323498,B,1.5721557002911601,0.8052515939343721,B,0.21038913911680157,0.12303560134023428,1.235917675272846,0.5276879477766016
3.750704286648323,1,B,C,0.33767195977270603,A,3.2862110359321783,32.0513,949.4159273622222,17.071365220186056,26.7949,0.7506239949122999,0.6454287164028083,C,0.18143870347114305,0.014512407593429089,A,0.6565361695766609,0.5603857615496963,0.8699123857859786,0.23690658670365522
3.5680926941607023,0,A,C,0.21224876400083303,D,2.8228264066659836,35.8974,6.67036977390447,10.157224667984188,25.2564,0.5100945168671722,0.6091041460621873,C,-0.26367991845794003,0.2536262022331357,B,0.8421400949093452,0.23929252685047686,0.9205347174574798,0.03301670533355154
3.9558456357579144,1,B,D,0.4114700914360583,A,3.4109771476511583,41.0256,148.99878815300258,15.353964902251844,25.2564,0.8300372739726714,1.598994944487438,C,0.01993802118766419,0.40244464785791934,B,0.3895142897674976,0.725250527728349,0.8067007626871945,0.3209349199049789
4.049125738283422,1,A,C,-0.48949813609942794,D,0.45698423073269623,44.1026,50.97428412058873,12.70752368621016,25.641,0.9900250875429812,0.17197535629387117,A,-1.5312473872114456,0.33160542557016015,C,0.17548833181590223,0.7860273951664567,1.542529063810937,0.3051638118613858
3.028089574551419,1,D,C,-0.08453551214188337,C,3.0360715251202524,47.1795,288.6586674325606,17.901859761626973,28.718,1.5198933521014149,0.7368327579478415,C,-0.009081044842618458,0.8671150638256222,C,0.2555325097841862,0.4497818856034428,0.30164014469931644,-0.10016417414623635
3.6078584249186187,0,B,C,-0.05045269289985299,A,1.8231743189017766,49.4872,1526.4682641690797,16.43596785218991,31.4103,0.07073494585172342,0.35827913919611737,B,0.11306926997509689,0.17498106812126935,C,2.698129915947949,0.4690799191594124,0.5569463907283543,0.08889779419012937
4.037904061235641,0,B,A,-0.7695292984135449,A,2.9200219824744487,51.5385,12.068435448822932,11.383005311339351,34.8718,0.4467726704217661,0.36670377635419227,A,-1.775029251994872,0.3662984143011272,C,0.6228297370425394,0.40186002384871244,0.6451225473334327,0.4662590054608565
4.753785513773222,1,A,A,0.41421189485117793,A,3.024751749602584,53.5897,850.3684724844721,17.40707780142464,37.5641,2.495412183624802,0.3431468901137833,C,0.956296466469164,0.02779243723489344,B,0.10925747789406193,0.9023755120579153,1.5504062249434944,0.27714664419403656
3.1224546533475266,0,D,A,-0.8591426443308592,C,2.848221322378253,55.1282,1067.680517891884,16.89233545568796,40.641,0.16850184239231447,0.6614609295169167,C,-1.5279330575287198,0.9041281824465841,C,0.40462332889962793,0.5636884097475559,0.7208076930695385,0.6874636671151904
3.2051714454126397,1,D,B,-0.433078536298126,C,1.6544621260055048,56.6667,15511.192690882253,19.30421011876318,42.1795,1.4185390235391981,0.3902433807197686,C,-0.9247375276004298,0.8410760061815381,C,0.3876125127362881,0.6909966764505953,0.613671647687968,0.039343117464289784
3.859367521159413,1,B,D,-0.06848781742155552,A,3.121133347615705,59.2308,10793.419119542828,20.12198020941504,44.4872,0.6655472040230679,0.3151244870783223,C,0.3218488070593886,0.9636989433784038,C,0.12068804196089153,0.3322742369491607,0.4421548177510762,-0.07866304161839875
4.260775206052874,1,B,B,-0.4497592528350651,A,2.3678082875309463,62.3077,628.8866053219615,17.764511129663823,46.0256,1.0018956754273236,1.2502591695311545,C,-0.4407025125593189,0.6159628676250577,C,0.2667296452533648,0.09486410627141595,0.4273683892236102,0.25968738066162433
3.7443879440280345,0,B,A,0.05321702128276229,A,2.4786684877645726,64.8718,151.25101238204235,15.0781711979692,46.7949,0.2886088664441643,0.04865388750951476,C,-0.2833601784854119,0.12143661244772375,B,1.1129922294091976,0.937903824262321,0.34877815525811645,-0.13581944099269663
4.311739119457467,1,A,C,0.4462328194640577,D,2.688434570426433,67.9487,44.387473696248996,13.265279393749687,47.9487,0.922820868806845,0.22588010914425097,B,1.2854824554760327,0.925364246359095,C,0.23629241494408523,0.6710190637968481,0.42222275833284884,0.2729149529412546
3.1592357730660847,1,D,B,-0.26206451328471303,C,0.2703933584171907,70.5128,13.914882048143031,11.896032618309675,53.718,0.7651102137822214,0.5123634629530374,A,-0.29980684294652105,0.12460144842043519,A,0.528784417289121,0.014994091587141156,1.0961743893213403,0.08962394438920969
3.1955722057522813,1,D,D,0.4454403077252209,C,0.2352793551558089,71.5385,1575.7262433432122,17.63886820925798,60.641,0.7876601236652021,0.448667194450162,A,0.18582703728625438,0.5560795348137617,C,0.2494136710175571,0.11311376839876175,0.9107874634255114,0.11042674647178115
4.03676481516278,0,A,A,0.28143006330356,B,4.559950579233714,71.5385,14.868995846595272,13.877248779908026,64.4872,0.6099827882820915,1.5521095154317655,C,0.1089801064647053,0.18023877637460828,B,0.0068268551823128095,0.8477908575441688,0.43596978464656083,-0.020615004437671045
4.4323315743128395,1,C,D,0.7254039249382913,B,2.94608286395697,69.4872,74.80079718871724,13.356884979390092,69.4872,0.8707247507629053,0.41017943785914146,C,1.0782684271203182,0.9882890563458204,C,0.025776487388075687,0.44681944185867906,1.3557639977321339,0.45346584905971554
3.661505130886388,0,B,B,-0.2257543089799583,D,2.564864085406676,46.9231,9.140695144726127,12.86185061662386,79.8718,0.31088856389361985,0.10548451173045777,B,-0.9063413017058666,0.7015029401518404,C,0.1232277269118444,0.4018803893122822,1.0949081150144628,0.07612203427156382
3.8021687440935157,0,B,A,0.41501624369993806,B,3.1377168034989706,48.2051,9812.506645526757,20.040927718072403,84.1026,0.4748771549893218,0.40401747765056506,C,0.37243946556129026,0.25469309370964766,D,0.44398016102164617,0.4322142021264881,1.1754567242916787,0.16337623202182577
3.7372115086756814,0,A,A,0.11723970249295235,D,2.324349520759049,50,4.809281727347883,10.29165154438358,85.2564,0.5564694589334709,1.304972602790042,C,0.3049848234628758,0.7981633620802313,A,0.0550495222521519,0.6636044138576835,0.5320877844008965,-0.016574180055082047
4.370630064724562,1,B,D,0.644279120489955,A,3.0024850536113727,53.0769,317.818406449196,14.877047561859674,85.2564,1.0022895870993702,2.152018096793628,C,1.35373455231815,0.3742945382837206,B,0.2067750737413449,0.1823693250771612,0.5305325111939028,0.6022502021422422
2.7131489050393864,0,D,C,-0.46409187046810985,C,1.856342645688262,55.3846,2913.0915616695966,18.39939832654825,86.0256,0.19239525900253998,0.09674790682832286,C,-0.5031669272763646,0.886694893008098,A,0.2875147820518946,0.8383387599606067,0.3409915825415371,0.05896933355042519
4.253339922460242,1,C,C,-0.3874692232348025,B,3.3451784379100395,56.6667,20262.42493134878,19.477648160170112,86.0256,1.2704312330926029,1.9477392344876217,C,-0.5765603584271168,0.13653665501624346,A,0.8498608552824589,0.9173729750327766,1.4813456827854294,0.19889436275927516
3.7487767025929544,0,A,A,-0.24856127938255668,A,3.0479954530872333,56.1538,2392.8504287590267,18.45379376928672,82.9487,0.49588912474168456,0.49821015930403245,C,-1.6254126692883335,0.9031090894713998,C,0.008555096216306004,0.7983010632451624,0.5308436860135861,-0.0829274973049227
4.27339656860217,0,B,D,0.9039050894789398,A,2.504965414020876,53.8462,3.0175741999757624,11.076649565436043,80.641,0.3695681316340106,0.7715029240930191,C,1.329953878224022,0.9023481430485845,C,0.6997839093426311,0.5030562817119062,0.6258653408839556,0.8178191899755536
4.066136294063451,0,B,A,0.7391884098760784,A,3.201721714742635,51.2821,55.37802939846984,13.881112419421257,78.718,0.5530130854364164,0.2782286732461342,C,1.7677614925385392,0.8589765012729913,A,0.27140952644818045,0.25445949705317616,1.1799634749502448,0.45025775357964876
3.964068606534192,0,B,B,0.4900455651804805,A,4.568257687029487,50,6.780974757059785,11.330468749314953,78.718,0.4526908518114288,0.7327852777517261,D,0.3921693986888226,0.5318977504502982,C,0.7799037576220892,0.6672454357612878,0.38237299190780977,0.38270426289395326
3.8305016347948273,0,C,C,0.4454565988853574,B,0.23534637571031802,47.9487,573.183294927166,16.72729374294235,77.5641,0.426333635145974,0.6180264236684171,B,2.2227901958838254,0.8263401768635958,C,0.09283425139257077,0.941099374787882,0.2984712485852754,0.23932595758576672
3.5918589524889697,1,A,A,-0.2066911030560732,D,3.3022167062103125,29.7436,2838.0474054996257,18.300647219778146,59.8718,0.7377562880619151,0.2511858444789179,C,-0.18986697966094204,0.935098415473476,C,0.7802261959432272,0.980761029291898,0.9718438377415061,0.05287421533732325
3.9407953408485366,0,B,A,-0.9029960948973894,A,-0.0878615804810905,29.7436,9130.010328374783,18.159632890566726,62.1795,0.32026133091088443,1.0479369562297176,A,-1.732993627905668,0.5648882868699729,C,0.19018043889476913,0.05229727388359606,0.25702623064495667,0.8199580147720099
3.5925993936266307,1,B,B,-0.3517947648651898,A,3.3938231425263115,31.2821,1980.5892387190145,16.070099569342872,62.5641,0.6167683530557189,1.2128422407733357,C,-0.07295809001332887,0.39451382984407246,B,0.31906683858759877,0.3824045213405043,0.5500594098977698,0.09585743335441124
4.2678019549970685,1,C,A,-0.568869411945343,B,4.637073127578148,57.9487,44.879516432303326,12.458950535900454,99.4872,0.9464501897457247,0.7902231826778829,B,-1.4666569356209986,0.1872331069316715,A,0.7122871194305828,0.8061775867827237,0.3674389399114086,0.38767984698958957
4.720446916754807,1,B,B,-0.829933166038245,A,3.501752217579601,61.7949,236.39512638518184,16.94057121139729,99.1026,1.3287372493142056,0.3015463520586069,C,-1.468324289330496,0.8834995615761727,C,0.29014771898162894,0.5478876989800483,0.2288546489889833,0.7601237365225461
4.142794188169508,1,B,B,0.327868583612144,A,2.459062338966868,64.8718,1162.058363071952,15.167913643363825,97.5641,1.0705916718476174,2.9692359023279837,C,0.9346275561034358,0.23387003992684186,B,0.9558019592839279,0.30446452158503234,0.9617912268747512,-0.006489313734491742
4.070078420164413,0,B,D,0.5650691380724311,A,3.3323077226711737,68.4615,3.171071307159536,11.10739370507861,94.1026,0.3426367545151937,0.40447260129591345,C,1.1421421631721567,0.9443268175236881,C,0.1421277745070559,0.40230482653714716,0.5589251024200412,0.24729282053548723
4.245733728976617,0,B,A,0.5081727504730225,A,3.5818551418032523,70.7692,73.34411807440549,14.795255356947322,91.0256,0.5695029317084557,1.8229559016973238,C,0.35792383269918093,0.6582152238115668,C,0.08973321588430463,0.02759578637778759,2.3187355312059323,0.32942984939588715
4.701742278803106,1,C,D,-0.8804184999316931,B,3.8225720225307205,72.0513,15.856720634918393,11.722423841423218,86.4103,0.9770839169762021,0.22879458718412118,C,-2.4483066273973906,0.15953236958011985,B,0.15993390649987044,0.8489936871919781,1.3608790710029306,0.741671750069766
4.5705545120285755,1,A,C,-0.7139739980921149,D,1.769842058715021,73.8462,18.229071956878926,12.682906597383651,83.3333,1.0845340653210704,0.4257451545079534,C,-1.760696234531912,0.9538643455598503,A,0.2554788264484964,0.03103370266035199,0.7723277837232644,0.4477861082081416
4.659243777511708,1,B,B,0.8301684157922864,A,2.3923273290654508,75.1282,5988.5859695465515,16.645003501965185,79.1026,0.8647579533927324,1.6761078179135391,B,1.042580044498554,0.15530826011672616,C,0.7620829717539803,0.6522918315604329,0.4772651751464354,0.6852725219498739
4.613565772066204,0,A,A,0.9160348372533917,D,2.496261492379952,76.6667,147.33103309812515,14.222671944100576,75.2564,0.38054374171336425,0.8432916523471381,B,1.605088592984348,0.9559940840117633,A,0.5599457516495698,0.5968411047942936,0.5315756897501777,0.8745779952770593
3.9814348836335394,0,B,A,-0.21777019323781133,A,2.051886675067405,77.6923,5317.986645978485,20.157395323635146,71.4103,0.4116278254243959,0.3432873567298896,B,0.2520702649434091,0.6523462503682822,D,0.22708331281717414,0.31261103809811175,0.5128341227127874,-0.10484382700008149
4.609835077703538,0,C,C,-0.8585876072756946,B,0.6950350893916815,79.7436,223.7396036262561,15.28531895509436,66.7949,0.4004263147713919,0.49292879109188903,C,-1.6206889954681591,0.027041782392188907,C,0.45228689739260125,0.9869101003278047,0.765453793091567,0.7974815930957813
4.095107032218436,0,C,B,0.30301540065556765,B,2.743109232731395,81.7949,38.486721408297264,12.965526681762748,60.2564,0.36527667547263626,1.0133826757024686,C,0.4750773191889932,0.4228809631895274,C,0.2911626851176105,0.8289269390515983,0.928302104931973,0.01220515535269373
4.555921643180337,0,B,D,-0.7610951000824571,A,2.597884335205723,83.3333,94.01749427591552,14.262175561313729,55.2564,0.48785070004266645,0.5190463562741086,C,-1.3190780069997428,0.20214104908518493,A,0.7275357611383206,0.6077179301064461,0.8474522546689295,0.5956602554105278
4.4966355569723495,0,B,A,-0.656272697262466,A,3.7270697978249356,85.1282,56.4954625588747,16.07715203459372,51.4103,0.5370991888406429,0.4766922731888972,C,-1.0564792550379205,0.6200475476216525,C,0.8488591373949477,0.13811263581737876,0.7330737935365506,0.4433354939492438
4.949049611466178,0,B,C,-0.9768206025473773,B,1.8419051230366026,86.4103,208.4032741745805,15.150920007532322,47.5641,0.4587721872253866,1.1546342920895665,C,-2.271944986454339,0.9220698087010533,C,0.896044020570255,0.8709271622356027,1.2673599694493636,1.1384143513078024
4.428692744603014,0,C,D,0.5941326995380223,B,3.7531148899149356,87.9487,4.605237515800774,12.085098548982653,46.0256,0.39671015365078155,0.8576737803045631,C,0.6773174850765702,0.576818514848128,C,0.11659532084025312,0.5770877429749817,0.17978207761274734,0.37067965442382034
4.6202105123198765,1,B,B,-0.17297799605876207,A,1.6891424444213692,89.4872,244.00651171279287,15.64377504045644,42.5641,1.40839238821299,0.8306373814941348,B,0.3183034898762227,0.143639498623088,B,0.19987516387675594,0.7991725706961006,0.5016719585746846,0.025900430776541743
4.989533749181049,1,B,A,0.8456905269995332,A,1.661940280550077,93.3333,167.00229586681968,15.365369487079638,39.8718,0.8745223198778169,1.4454822658640958,C,2.529098831056623,0.36508478643372655,C,0.5051773291237962,0.028196206083521247,0.6027174240940324,0.817668536110898
4.754673267311672,1,C,D,-0.574921459890902,B,-0.1324786158281488,95.3846,3193.697687409974,18.44741685568904,36.7949,0.9116938029205686,0.5993440670073722,A,-1.3863506588226042,0.05330955400131643,C,0.06663384063928426,0.2563577403780073,0.836864447676765,0.40614527217470126
3.461857798382961,0,D,D,-0.18346737558022141,C,1.441398035435001,98.2051,1002.0896889240826,17.791580781259395,33.718,0.627956440790624,0.5800371333701282,C,-1.1220334379975765,0.11556596262380481,D,0.9970462963308804,0.756766913458705,0.32254073815365414,0.08373430664008963
4.335862361750449,1,A,B,-0.14343535341322422,A,4.177314016365609,56.6667,15221.155073607772,20.009044313404978,40.641,1.457156054734319,0.4061519874297628,C,-1.0082050695398408,0.7256839326582849,C,0.15688450254205177,0.829948304919526,1.6235570461167794,0.2110026926972639
4.349654713604311,1,C,A,0.8326711263507605,B,2.3427081084905383,59.2308,1857.408044346759,17.74905798435571,38.3333,0.9045792620797009,0.12803826902832552,B,1.926590890226798,0.16814660234376788,B,0.23838533659127514,0.5237122487742454,0.6801751540286,0.5094724746485246
4.376992061495185,1,B,A,0.4943574573844671,A,1.9179695841232676,60.7692,74.73118355580664,13.034395504764294,33.718,1.1366741608433435,0.5871485670236953,C,0.8199678836661584,0.9584490342531353,C,0.015693779212076705,0.6379375902470201,1.5000313998431816,0.38264252325421944
